序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
1022	160616	鹏华中证50	8月5日	1.8388	1.8388	0.63%	-0.77%	6.53%	12.77%	13.38%	35.84%	7.09%	6.91%	11.58%	83.88%	34.29%
1023	4598	南方中证银行	8月5日	1.781	1.849	1.50%	2.54%	-2.07%	13.61%	16.74%	35.80%	46.14%	60.05%	16.28%	87.74%	37.18%
1024	7932	鹏华中证50	8月5日	1.4186	1.4686	0.62%	-0.76%	6.47%	12.68%	13.31%	35.79%	7.48%	8.54%	11.70%	47.84%	34.08%
1025	164809	工银中证50	8月5日	1.207	1.5392	0.63%	-0.76%	6.60%	12.78%	12.97%	35.77%	6.69%	5.53%	10.92%	63.01%	34.25%
1026	8299	华夏中证银行	8月5日	1.7065	1.7065	1.50%	2.54%	-2.08%	13.58%	16.80%	35.75%	46.14%	60.81%	16.33%	70.65%	37.11%
1027	12081	易方达中证5	8月5日	1.018	1.018	0.68%	-0.21%	7.06%	14.83%	14.51%	35.75%	13.39%	9.43%	13.43%	1.80%	34.21%
1028	240019	华宝中证银行	8月5日	1.728	2.2928	1.49%	2.55%	-1.96%	13.59%	16.54%	35.73%	46.75%	59.87%	16.08%	170.39%	37.09%
1029	12180	浦银安盛创业	8月5日	0.7339	0.7339	0.36%	-2.50%	8.05%	19.29%	13.43%	35.71%	-0.46%	-14.72%	9.68%	-26.61%	34.07%
1030	18300	华夏消费电子	8月5日	1.2765	1.2765	0.48%	-1.58%	5.64%	12.19%	1.92%	35.70%	19.11%	---	6.52%	27.65%	34.11%
1031	21073	华夏中证智选	8月5日	1.2046	1.2046	0.87%	-0.39%	5.97%	10.72%	10.03%	35.70%	---	---	11.82%	20.46%	34.26%
1032	7153	汇添富中证银	8月5日	1.562	1.562	1.51%	2.55%	-2.04%	13.50%	16.56%	35.59%	46.52%	60.24%	16.07%	56.20%	36.96%
1033	6938	鹏华中证50	8月5日	1.9201	1.9201	0.63%	-0.78%	6.51%	12.71%	13.27%	35.57%	6.61%	6.32%	11.45%	92.01%	34.03%
1034	165520	中信保诚中证	8月5日	1.879	1.7732	0.43%	-1.87%	7.73%	19.54%	19.23%	35.56%	19.21%	9.08%	25.88%	104.76%	35.61%
1035	7216	浙商中华预期	8月5日	1.267	1.267	0.96%	-2.04%	3.49%	16.66%	24.36%	35.55%	24.93%	19.31%	22.51%	26.70%	34.93%
1036	8001	鹏华中证50	8月5日	1.2427	1.4277	0.62%	-0.77%	6.45%	12.61%	13.20%	35.52%	7.14%	7.98%	11.56%	46.33%	33.81%
1037	16581	嘉实上海金E	8月5日	1.6432	1.6432	0.21%	1.34%	0.58%	-0.06%	15.21%	35.51%	58.37%	---	24.01%	64.32%	36.61%
1038	2610	博时黄金ET	8月5日	2.5653	2.5653	0.47%	1.49%	0.89%	-0.23%	15.34%	35.50%	64.98%	90.23%	24.59%	156.53%	36.95%
1039	3760	国泰中证50	8月5日	1.2121	1.2759	0.92%	0.58%	7.40%	12.61%	15.81%	35.48%	10.18%	9.95%	13.26%	27.65%	34.36%
1040	20904	广发中证工程	8月5日	1.257	1.257	0.81%	-1.23%	7.64%	8.26%	15.96%	35.48%	---	---	16.00%	25.70%	34.08%
1041	3761	国泰中证50	8月5日	1.1958	1.2587	0.93%	0.59%	7.40%	12.61%	15.82%	35.47%	10.17%	9.94%	13.26%	25.92%	34.36%
1042	6697	华宝中证银行	8月5日	1.6998	1.6998	1.49%	2.55%	-1.98%	13.52%	16.42%	35.46%	46.16%	58.92%	15.94%	69.98%	36.82%
1043	7154	汇添富中证银	8月5日	1.5533	1.5533	1.51%	2.55%	-2.04%	13.47%	16.50%	35.46%	46.23%	59.77%	16.01%	55.33%	36.82%
1044	19975	华夏物联网E	8月5日	1.2159	1.2159	0.55%	-0.78%	6.39%	9.26%	4.76%	35.46%	---	---	5.80%	21.59%	34.68%
1045	7223	工银中证50	8月5日	1.1906	1.1906	0.62%	-0.77%	6.58%	12.70%	12.83%	35.43%	6.15%	4.73%	10.74%	18.48%	33.91%
1046	18301	华夏消费电子	8月5日	1.271	1.271	0.48%	-1.58%	5.63%	12.13%	1.83%	35.43%	18.64%	---	6.40%	27.10%	33.85%
1047	7983	申万菱信中证	8月5日	1.5597	1.5597	0.41%	-1.25%	6.38%	8.93%	11.98%	35.37%	-0.30%	-3.94%	11.60%	55.97%	34.27%
1048	9477	中银上海金E	8月5日	1.7818	1.7818	0.19%	1.33%	0.66%	-0.34%	15.36%	35.36%	61.94%	84.05%	24.20%	78.18%	36.44%
1049	8701	华夏黄金ET	8月5日	1.729	1.729	0.46%	1.49%	0.92%	-0.20%	15.31%	35.32%	62.41%	85.20%	24.55%	72.90%	36.80%
1050	160630	鹏华国防A	8月5日	1.0684	1.2454	0.21%	-0.72%	8.19%	22.59%	25.43%	35.29%	5.68%	-16.60%	19.06%	0.76%	31.46%
1051	18391	南方上海金E	8月5日	1.6109	1.6109	0.20%	1.36%	0.70%	-0.05%	15.31%	35.27%	61.41%	---	23.94%	61.09%	36.39%
1052	8396	博时中证50	8月5日	1.4476	1.4476	0.63%	-0.75%	6.55%	12.82%	13.41%	35.24%	7.87%	8.41%	11.57%	44.76%	33.73%
1053	18920	东方红中证优	8月5日	1.3399	1.3399	0.75%	0.56%	5.80%	14.34%	16.72%	35.21%	---	---	14.99%	33.99%	34.19%
1054	16582	嘉实上海金E	8月5日	1.6346	1.6346	0.21%	1.34%	0.56%	-0.12%	15.07%	35.20%	57.70%	---	23.82%	63.46%	36.31%
1055	10673	兴全中证80	8月5日	1.2072	1.2072	0.89%	0.33%	4.39%	12.12%	15.67%	35.18%	19.23%	31.83%	12.56%	20.72%	35.23%
1056	12041	鹏华国防C	8月5日	0.9673	0.9673	0.21%	-0.73%	8.19%	22.55%	25.38%	35.15%	5.49%	-16.83%	18.98%	-3.27%	31.34%
1057	16122	华富中证科创	8月5日	0.9264	0.9264	0.39%	-2.57%	9.00%	11.90%	8.14%	35.12%	5.87%	---	6.12%	-7.36%	33.35%
1058	4432	南方中证申万	8月5日	1.2711	1.2711	0.42%	-2.15%	8.13%	19.88%	19.93%	35.08%	15.89%	-0.01%	26.94%	27.11%	35.15%
1059	19976	华夏物联网E	8月5日	1.2097	1.2097	0.55%	-0.78%	6.36%	9.17%	4.62%	35.07%	---	---	5.62%	20.97%	34.28%
1060	12926	民生加银中证	8月5日	0.8288	0.8288	0.69%	-0.56%	7.23%	14.27%	15.53%	35.05%	3.10%	-3.30%	13.32%	-17.12%	33.81%
1061	2611	博时黄金ET	8月5日	2.4817	2.4817	0.47%	1.48%	0.87%	-0.32%	15.14%	35.04%	63.84%	88.25%	24.33%	148.17%	36.48%
1062	18116	泰康中证50	8月5日	1.1887	1.1887	0.81%	-0.14%	7.73%	17.55%	16.19%	35.03%	---	---	14.25%	18.87%	33.49%
1063	13081	中信保诚中证	8月5日	1.85	1.85	0.43%	-1.88%	7.69%	19.41%	18.99%	35.02%	18.26%	7.78%	25.59%	-9.47%	35.07%
1064	165521	中信保诚中证	8月5日	1.3574	2.1094	1.35%	0.20%	1.47%	15.23%	14.87%	34.97%	24.62%	43.87%	10.99%	152.52%	36.38%
1065	7984	申万菱信中证	8月5日	1.5332	1.5332	0.41%	-1.26%	6.35%	8.84%	11.81%	34.96%	-0.89%	-4.80%	11.41%	53.32%	33.88%
1066	10253	兴银中证50	8月5日	1.028	1.028	0.74%	-0.52%	6.46%	14.86%	16.66%	34.96%	8.46%	2.64%	14.60%	2.80%	33.70%
1067	13319	华安中证新能	8月5日	0.5154	0.5154	0.31%	-4.00%	3.35%	7.67%	7.40%	34.96%	-16.56%	-40.59%	7.67%	-48.46%	33.63%
1068	10990	南方中证申万	8月5日	1.2523	1.2523	0.43%	-2.15%	8.12%	19.85%	19.87%	34.95%	15.38%	-0.86%	26.87%	29.28%	35.02%
1069	502003	易方达中证军	8月5日	1.4379	0.9223	0.64%	0.11%	7.64%	20.03%	20.98%	34.90%	13.45%	1.39%	15.20%	-4.90%	31.82%
1070	9478	中银上海金E	8月5日	1.752	1.752	0.19%	1.32%	0.63%	-0.43%	15.16%	34.90%	60.82%	82.14%	23.96%	75.20%	35.98%
1071	18392	南方上海金E	8月5日	1.6012	1.6012	0.19%	1.35%	0.67%	-0.12%	15.14%	34.87%	60.46%	---	23.72%	60.12%	35.99%
1072	8702	华夏黄金ET	8月5日	1.6988	1.6988	0.47%	1.48%	0.90%	-0.29%	15.12%	34.86%	61.28%	83.28%	24.30%	69.88%	36.33%
1073	8397	博时中证50	8月5日	1.4235	1.4235	0.62%	-0.76%	6.53%	12.73%	13.24%	34.83%	7.22%	7.43%	11.37%	42.35%	33.32%
1074	16267	建信中证50	8月5日	1.1549	1.1549	0.73%	0.16%	6.74%	13.25%	16.19%	34.81%	9.80%	---	14.28%	15.49%	33.62%
1075	11205	兴银中证50	8月5日	1.0184	1.0184	0.75%	-0.53%	6.45%	14.81%	16.55%	34.71%	8.04%	2.03%	14.48%	1.84%	33.44%
1076	11964	泰康中证50	8月5日	1.0116	1.0116	0.60%	-0.86%	6.47%	12.70%	12.99%	34.70%	5.00%	1.09%	10.91%	1.16%	33.23%
1077	13320	华安中证新能	8月5日	0.5115	0.5115	0.31%	-4.00%	3.33%	7.62%	7.30%	34.68%	-16.90%	-40.95%	7.55%	-48.85%	33.38%
1078	18921	东方红中证优	8月5日	1.3299	1.3299	0.74%	0.54%	5.77%	14.21%	16.48%	34.66%	---	---	14.72%	32.99%	33.64%
1079	10674	兴全中证80	8月5日	1.1857	1.1857	0.88%	0.32%	4.36%	12.00%	15.44%	34.65%	18.27%	30.25%	12.29%	18.57%	34.69%
1080	12927	民生加银中证	8月5日	0.8189	0.8189	0.69%	-0.56%	7.21%	14.18%	15.35%	34.64%	2.46%	-4.18%	13.11%	-18.11%	33.39%
1081	11965	泰康中证50	8月5日	1.0043	1.0043	0.59%	-0.86%	6.47%	12.68%	12.97%	34.64%	4.67%	0.36%	10.89%	0.43%	33.16%
1082	17778	浦银安盛中证	8月5日	1.1816	1.1816	1.03%	-2.58%	6.00%	15.04%	11.09%	34.62%	3.69%	---	4.00%	18.16%	34.49%
1083	21080	鹏华中证车联	8月5日	1.2457	1.2457	1.01%	-0.38%	4.23%	6.68%	4.28%	34.60%	---	---	5.13%	24.57%	34.23%
1084	161612	融通深证成份	8月5日	1.087	1.17	0.56%	-1.54%	5.53%	12.76%	10.47%	34.59%	4.66%	-2.99%	8.31%	16.37%	33.59%
1085	16123	华富中证科创	8月5日	0.9156	0.9156	0.39%	-2.56%	8.97%	11.79%	7.93%	34.59%	5.04%	---	5.87%	-8.44%	32.83%
1086	12842	易方达中证军	8月5日	1.4236	1.4236	0.64%	0.11%	7.60%	19.94%	20.84%	34.56%	12.89%	0.63%	15.03%	5.12%	31.49%
1087	4433	南方中证申万	8月5日	1.2316	1.2316	0.42%	-2.16%	8.09%	19.75%	19.69%	34.53%	14.96%	-1.20%	26.63%	23.16%	34.60%
1088	20743	广发恒生消费	8月5日	1.1361	1.1361	0.61%	-2.38%	1.80%	6.84%	12.34%	34.51%	---	---	9.42%	13.61%	33.60%
1089	18117	泰康中证50	8月5日	1.1793	1.1793	0.81%	-0.15%	7.70%	17.43%	15.95%	34.49%	---	---	13.98%	17.93%	32.95%
1090	163115	申万菱信中证	8月5日	1.1703	1.989	0.64%	0.11%	7.59%	19.72%	20.75%	34.46%	11.89%	-1.08%	14.99%	66.45%	31.42%
1091	13121	中信保诚中证	8月5日	1.3362	1.3362	1.36%	0.19%	1.43%	15.10%	14.65%	34.44%	23.62%	42.15%	10.72%	23.58%	35.83%
1092	3017	广发中证军工	8月5日	1.1735	1.1735	0.64%	0.10%	7.58%	19.81%	20.73%	34.42%	12.62%	0.16%	14.91%	17.35%	31.37%
1093	16268	建信中证50	8月5日	1.146	1.146	0.73%	0.16%	6.70%	13.15%	16.02%	34.40%	9.14%	---	14.06%	14.60%	33.22%
1094	19167	易方达中证物	8月5日	1.2006	1.2006	0.54%	-0.77%	6.33%	9.15%	4.83%	34.39%	---	---	5.72%	20.06%	33.61%
1095	8916	华夏中证浙江	8月5日	1.3143	1.3143	0.60%	-0.93%	1.06%	13.64%	16.05%	34.36%	19.62%	29.54%	15.05%	31.43%	33.73%
1096	501310	华宝沪港深价	8月5日	1.3173	1.3173	0.84%	-2.20%	3.00%	12.74%	17.40%	34.28%	37.78%	54.83%	14.92%	31.72%	34.78%
1097	21081	鹏华中证车联	8月5日	1.2415	1.2415	1.01%	-0.39%	4.21%	6.60%	4.15%	34.26%	---	---	4.97%	24.15%	33.90%
1098	17779	浦银安盛中证	8月5日	1.1733	1.1733	1.02%	-2.58%	5.97%	14.95%	10.93%	34.23%	3.07%	---	3.81%	17.33%	34.09%
1099	6682	景顺长城中证	8月5日	1.5094	1.5094	0.72%	-0.25%	6.78%	14.22%	13.97%	34.17%	9.33%	0.20%	12.46%	50.94%	32.62%
1100	5693	广发中证军工	8月5日	1.1606	1.1606	0.64%	0.10%	7.56%	19.75%	20.62%	34.16%	12.18%	-0.44%	14.77%	62.37%	31.11%
1101	20744	广发恒生消费	8月5日	1.1317	1.1317	0.60%	-2.39%	1.78%	6.74%	12.17%	34.14%	---	---	9.23%	13.17%	33.22%
1102	501050	华夏上证50	8月5日	1.605	1.605	0.82%	-1.53%	5.11%	11.61%	16.22%	34.09%	18.45%	17.93%	13.75%	60.50%	35.10%
1103	962	天弘中证50	8月5日	1.2354	1.2354	0.64%	-0.78%	6.54%	12.63%	13.01%	34.08%	5.82%	5.64%	10.98%	23.54%	32.58%
1104	18489	万家中证工业	8月5日	1.0718	1.0718	0.74%	-2.52%	11.49%	25.24%	19.21%	34.08%	5.24%	---	25.22%	7.18%	34.08%
1105	4875	融通深证成份	8月5日	1.089	1.111	0.55%	-1.45%	5.52%	12.73%	10.33%	34.06%	3.90%	-4.13%	8.12%	28.09%	33.08%
1106	3986	申万菱信中证	8月5日	1.9165	2.0045	0.73%	-0.40%	4.92%	13.67%	12.97%	34.02%	6.63%	0.32%	13.11%	106.58%	32.73%
1107	19168	易方达中证物	8月5日	1.1937	1.1937	0.55%	-0.77%	6.31%	9.06%	4.68%	34.00%	---	---	5.54%	19.37%	33.23%
1108	1052	华夏中证50	8月5日	0.758	0.758	0.64%	-0.76%	6.51%	12.56%	13.02%	33.99%	5.42%	4.68%	10.96%	-24.20%	32.49%
1109	7028	易方达中证5	8月5日	1.4919	1.4919	0.63%	-0.78%	6.54%	12.76%	13.18%	33.98%	5.76%	6.00%	11.17%	49.19%	32.50%
1110	14519	博时恒生高股	8月5日	1.1805	1.1805	0.81%	-1.47%	2.62%	14.30%	22.26%	33.98%	34.96%	35.27%	17.86%	18.05%	34.76%
1111	8189	国泰中证钢铁	8月5日	1.356	1.556	1.50%	-1.84%	9.14%	14.73%	19.36%	33.95%	8.43%	4.09%	17.47%	54.41%	33.49%
1112	8917	华夏中证浙江	8月5日	1.2953	1.2953	0.61%	-0.94%	1.03%	13.56%	15.88%	33.95%	18.91%	28.37%	14.84%	29.53%	33.33%
1113	161024	富国中证军工	8月5日	1.176	1.785	0.68%	0.17%	7.59%	19.63%	20.37%	33.94%	11.57%	-1.34%	14.51%	78.57%	30.81%
1114	12717	易方达中证科	8月5日	0.8451	0.8451	0.39%	-1.84%	8.25%	11.24%	7.07%	33.89%	-3.80%	-11.64%	5.39%	-15.49%	32.38%
1115	18633	财通中证50	8月5日	1.1041	1.1041	0.67%	-0.14%	5.79%	13.43%	14.64%	33.85%	9.65%	---	14.15%	10.41%	32.45%
1116	7029	易方达中证5	8月5日	1.4819	1.4819	0.62%	-0.78%	6.53%	12.72%	13.11%	33.84%	5.56%	5.68%	11.10%	48.19%	32.36%
1117	5919	天弘中证50	8月5日	1.2478	1.2478	0.63%	-0.79%	6.51%	12.56%	12.89%	33.81%	5.39%	5.01%	10.85%	24.78%	32.31%
1118	16209	申万菱信中证	8月5日	1.153	1.153	0.65%	0.10%	7.57%	19.63%	20.56%	33.81%	10.59%	-2.55%	14.78%	-2.54%	30.78%
1119	18490	万家中证工业	8月5日	1.0673	1.0673	0.76%	-2.52%	11.48%	25.18%	19.11%	33.81%	4.83%	---	25.09%	6.73%	33.83%
1120	14520	博时恒生高股	8月5日	1.1664	1.1664	0.81%	-1.46%	2.62%	14.31%	22.26%	33.78%	34.18%	33.95%	17.87%	16.64%	34.55%
1121	21082	鹏华中证工业	8月5日	1.2656	1.2656	0.77%	-0.81%	5.30%	6.09%	5.49%	33.78%	---	---	7.00%	26.56%	33.49%
1122	16842	嘉实中证全指	8月5日	1.2778	1.2778	1.04%	-2.84%	5.79%	15.12%	9.94%	33.75%	3.43%	---	2.58%	27.79%	33.69%
1123	16935	景顺长城中证	8月5日	1.4937	1.4937	0.72%	-0.26%	6.73%	14.09%	13.78%	33.66%	8.48%	---	12.22%	4.43%	32.13%
1124	7737	诺德研发创新	8月5日	1.1486	1.3086	0.41%	-1.32%	7.02%	9.49%	10.61%	33.65%	-4.16%	-11.52%	10.58%	33.28%	32.50%
1125	18167	国泰中证有色	8月5日	1.185	1.185	0.43%	-2.50%	8.12%	20.32%	19.83%	33.64%	---	---	27.09%	18.50%	33.88%
1126	7794	申万菱信中证	8月5日	1.7068	1.7068	0.73%	-0.40%	4.90%	13.59%	12.81%	33.62%	5.98%	-0.58%	12.91%	70.68%	32.33%
1127	19320	易方达中证5	8月5日	1.259	1.259	0.89%	-0.48%	3.96%	11.81%	11.22%	33.61%	---	---	12.87%	25.90%	32.25%
1128	16843	嘉实中证全指	8月5日	1.2711	1.2711	1.04%	-2.85%	5.77%	15.08%	9.87%	33.60%	3.08%	---	2.52%	27.12%	33.55%
1129	660011	农银中证50	8月5日	1.6309	1.6309	0.59%	-0.83%	6.43%	12.34%	12.44%	33.58%	3.98%	2.84%	10.29%	63.09%	32.06%
1130	160925	大成中华沪深	8月5日	1.2577	1.2577	0.73%	-1.63%	4.23%	10.28%	15.70%	33.58%	16.92%	17.83%	14.96%	25.77%	33.91%
1131	8190	国泰中证钢铁	8月5日	1.3327	1.5327	1.49%	-1.85%	9.11%	14.63%	19.17%	33.55%	7.77%	3.16%	17.26%	51.88%	33.08%
1132	12718	易方达中证科	8月5日	0.8365	0.8365	0.40%	-1.84%	8.21%	11.15%	6.91%	33.50%	-4.37%	-12.43%	5.21%	-16.35%	32.00%
1133	7397	华宝沪港深价	8月5日	1.2819	1.2819	0.85%	-2.20%	2.97%	12.64%	17.18%	33.49%	36.42%	52.57%	14.66%	29.72%	33.99%
1134	20464	招商中证半导	8月5日	1.5318	1.5318	0.16%	-3.11%	4.67%	3.16%	8.47%	33.49%	---	---	7.85%	53.18%	33.15%
1135	21532	天弘中证半导	8月5日	1.2895	1.2895	0.33%	-2.90%	3.47%	4.64%	9.95%	33.49%	---	---	8.08%	28.95%	32.00%
1136	6382	华夏中证50	8月5日	0.7378	0.7378	0.63%	-0.77%	6.46%	12.45%	12.80%	33.47%	4.59%	3.43%	10.70%	41.88%	31.96%
1137	13035	富国中证军工	8月5日	1.165	1.165	0.60%	0.09%	7.47%	19.49%	20.23%	33.45%	11.06%	-2.02%	14.33%	1.13%	30.46%
1138	21083	鹏华中证工业	8月5日	1.262	1.262	0.77%	-0.82%	5.27%	6.01%	5.35%	33.45%	---	---	6.83%	26.20%	33.14%
1139	160119	南方中证50	8月5日	1.7758	1.8758	0.63%	-0.78%	6.54%	12.61%	12.91%	33.44%	5.11%	4.71%	10.82%	93.95%	31.93%
1140	6395	华夏上证50	8月5日	1.557	1.557	0.84%	-1.52%	5.06%	11.45%	15.93%	33.42%	17.33%	16.37%	13.40%	38.89%	34.34%
1141	8973	大成中华沪深	8月5日	1.2511	1.2511	0.73%	-1.64%	4.21%	10.25%	15.65%	33.41%	16.63%	17.43%	14.91%	18.23%	33.74%
1142	17226	富国中证全指	8月5日	1.3679	1.3679	0.89%	0.65%	3.67%	6.74%	4.74%	33.41%	22.66%	---	5.09%	36.79%	34.17%
1143	8	嘉实中证50	8月5日	1.8508	1.9168	0.63%	-0.77%	6.50%	12.63%	13.03%	33.40%	5.08%	4.78%	10.96%	94.59%	31.90%
1144	18168	国泰中证有色	8月5日	1.1805	1.1805	0.44%	-2.50%	8.10%	20.25%	19.73%	33.39%	---	---	26.95%	18.05%	33.63%
1145	165519	中信保诚中证	8月5日	1.0701	1.7751	0.66%	-1.43%	11.20%	19.70%	25.14%	33.38%	8.86%	-1.57%	21.82%	97.79%	31.69%
1146	161123	易方达中证万	8月5日	1.2925	0.5212	0.58%	-0.53%	5.38%	11.87%	11.58%	33.37%	7.22%	6.18%	5.41%	-46.91%	31.86%
1147	10157	汇安中证50	8月5日	1.0126	1.0126	0.77%	0.52%	6.98%	15.91%	15.29%	33.36%	12.19%	5.63%	13.95%	1.26%	31.99%
1148	502023	鹏华国证钢铁	8月5日	1.7241	1.1964	1.31%	-2.02%	9.97%	16.29%	20.71%	33.33%	10.10%	6.10%	18.76%	22.99%	32.95%
1149	18634	财通中证50	8月5日	1.0951	1.0951	0.69%	-0.13%	5.76%	13.32%	14.42%	33.32%	8.78%	---	13.89%	9.51%	31.94%
1150	20113	易方达中证沪	8月5日	1.3823	1.3823	0.71%	-1.17%	4.69%	10.99%	15.09%	33.31%	---	---	14.07%	38.23%	33.50%
1151	10992	东财中证50	8月5日	1.1377	1.1377	0.63%	-0.78%	6.34%	12.29%	12.53%	33.30%	7.16%	8.59%	10.55%	13.77%	31.75%
1152	18132	博时中证有色	8月5日	1.124	1.124	0.43%	-2.23%	8.69%	21.03%	20.11%	33.30%	11.54%	---	27.42%	12.40%	33.54%
1153	19321	易方达中证5	8月5日	1.2521	1.2521	0.89%	-0.48%	3.93%	11.72%	11.05%	33.22%	---	---	12.67%	25.21%	31.86%
1154	21533	天弘中证半导	8月5日	1.2865	1.2865	0.34%	-2.91%	3.44%	4.58%	9.84%	33.22%	---	---	7.95%	28.65%	31.73%
1155	12810	鹏华国证钢铁	8月5日	0.9458	0.9458	1.31%	-2.03%	9.95%	16.26%	20.65%	33.19%	9.85%	5.79%	18.70%	-5.42%	32.82%
1156	160221	国泰国证有色	8月5日	1.5114	1.0822	0.39%	-2.35%	7.52%	19.38%	18.41%	33.15%	16.84%	5.18%	24.90%	14.59%	33.29%
1157	17227	富国中证全指	8月5日	1.3607	1.3607	0.89%	0.64%	3.66%	6.68%	4.63%	33.14%	22.17%	---	4.96%	36.07%	33.90%
1158	18027	嘉实中证高端	8月5日	0.9925	0.9925	0.45%	-0.56%	7.62%	21.69%	23.14%	33.10%	6.15%	---	16.34%	-0.75%	29.50%
1159	8258	中银证券中证	8月5日	1.2683	1.2683	0.60%	-0.72%	6.21%	12.07%	12.43%	33.02%	4.80%	3.61%	10.34%	26.83%	31.54%
1160	502000	西部利得中证	8月5日	1.7332	1.1074	0.76%	-0.81%	6.04%	12.78%	12.43%	33.01%	4.91%	4.05%	10.32%	18.57%	31.78%
1161	11630	东财有色增强	8月5日	1.4574	1.4574	0.30%	-2.55%	8.21%	18.99%	18.21%	32.96%	17.08%	0.88%	25.08%	45.74%	32.89%
1162	20465	招商中证半导	8月5日	1.5227	1.5227	0.16%	-3.12%	4.63%	3.05%	8.25%	32.96%	---	---	7.60%	52.27%	32.63%
1163	7505	华夏AH经济	8月5日	1.5192	1.5192	0.70%	-1.54%	5.38%	7.89%	13.15%	32.93%	14.85%	25.26%	12.03%	51.92%	32.66%
1164	19632	国泰中证半导	8月5日	1.1564	1.1564	0.32%	-2.63%	3.36%	4.03%	9.49%	32.93%	---	---	7.75%	15.64%	31.39%
1165	20114	易方达中证沪	8月5日	1.3758	1.3758	0.70%	-1.17%	4.66%	10.91%	14.92%	32.93%	---	---	13.87%	37.58%	33.12%
1166	168203	国联国证钢铁	8月5日	1.276	1.276	1.27%	-1.92%	9.53%	15.68%	20.49%	32.92%	9.81%	6.16%	18.81%	-45.30%	32.50%
1167	4348	南方中证50	8月5日	1.7253	1.8253	0.63%	-0.78%	6.50%	12.49%	12.69%	32.91%	4.27%	3.46%	10.56%	9.28%	31.41%
1168	20356	华夏半导体材	8月5日	1.3827	1.3827	0.33%	-2.93%	3.43%	4.02%	9.80%	32.91%	---	---	8.16%	38.27%	31.46%
1169	5051	摩根标普港股	8月5日	1.2098	1.2098	0.78%	-1.36%	2.23%	13.23%	20.20%	32.90%	34.45%	49.38%	16.91%	20.98%	33.55%
1170	8259	中银证券中证	8月5日	1.2566	1.2566	0.60%	-0.73%	6.21%	12.04%	12.36%	32.90%	4.51%	3.11%	10.26%	25.66%	31.43%
1171	18133	博时中证有色	8月5日	1.1162	1.1162	0.41%	-2.23%	8.65%	20.93%	19.92%	32.90%	10.84%	---	27.19%	11.62%	33.13%
1172	15596	国泰国证有色	8月5日	1.5026	1.5026	0.39%	-2.35%	7.51%	19.32%	18.29%	32.89%	16.37%	4.53%	24.75%	15.12%	33.03%
1173	1050	汇添富中证5	8月5日	1.8082	2.0732	0.74%	-0.40%	6.21%	13.97%	13.67%	32.88%	15.66%	15.00%	11.36%	111.83%	31.78%
1174	70039	嘉实中证50	8月5日	1.4294	1.4294	0.63%	-0.77%	6.47%	12.52%	12.81%	32.88%	4.25%	3.53%	10.70%	42.94%	31.39%
1175	5063	广发中证全指	8月5日	1.502	1.502	0.89%	0.62%	3.73%	6.99%	4.71%	32.85%	21.51%	29.20%	4.98%	50.20%	33.57%
1176	13080	中信保诚中证	8月5日	1.0536	1.0536	0.66%	-1.43%	11.17%	19.56%	24.89%	32.85%	8.00%	-2.74%	21.54%	-21.36%	31.18%
1177	10158	汇安中证50	8月5日	0.9937	0.9937	0.77%	0.52%	6.94%	15.80%	15.06%	32.83%	11.30%	4.39%	13.70%	-0.63%	31.46%
1178	10993	东财中证50	8月5日	1.1172	1.1172	0.63%	-0.78%	6.30%	12.17%	12.30%	32.78%	6.30%	7.29%	10.30%	11.72%	31.23%
1179	6611	人保中证50	8月5日	1.6082	1.6082	0.61%	-0.80%	6.44%	12.60%	12.69%	32.76%	4.58%	4.53%	10.64%	60.82%	31.27%
1180	18028	嘉实中证高端	8月5日	0.9866	0.9866	0.44%	-0.56%	7.60%	21.61%	22.99%	32.75%	5.61%	---	16.17%	-1.34%	29.17%
1181	6214	平安500E	8月5日	1.2061	1.4641	0.58%	-0.80%	6.45%	12.61%	13.38%	32.73%	5.65%	5.37%	11.42%	50.70%	31.27%
1182	7657	东方红中证竞	8月5日	1.3119	1.3119	0.85%	-0.37%	5.73%	15.92%	15.09%	32.72%	10.35%	4.83%	13.05%	31.19%	32.52%
1183	19633	国泰中证半导	8月5日	1.1524	1.1524	0.32%	-2.64%	3.34%	3.98%	9.38%	32.67%	---	---	7.62%	15.24%	31.13%
1184	16276	招商中证80	8月5日	1.1327	1.1327	0.79%	-0.52%	4.73%	12.94%	14.98%	32.65%	12.15%	---	12.95%	13.27%	31.95%
1185	6215	平安500E	8月5日	1.1986	1.4546	0.59%	-0.79%	6.45%	12.59%	13.33%	32.62%	5.45%	5.06%	11.36%	49.67%	31.15%
1186	9613	上银中证50	8月5日	1.1115	1.1115	0.91%	0.14%	6.35%	13.73%	12.49%	32.62%	9.02%	6.89%	11.07%	11.15%	31.48%
1187	5064	广发中证全指	8月5日	1.4821	1.4821	0.88%	0.62%	3.72%	6.93%	4.61%	32.59%	21.02%	28.43%	4.85%	48.21%	33.31%
1188	11631	东财有色增强	8月5日	1.4384	1.4384	0.30%	-2.55%	8.19%	18.90%	18.04%	32.57%	16.38%	-0.03%	24.86%	43.84%	32.50%
1189	20735	东财有色增强	8月5日	1.4515	1.4515	0.30%	-2.55%	8.19%	18.90%	18.04%	32.57%	---	---	24.86%	36.64%	32.50%
